street_name,lat,lon
Goldfield Road,41.330044,-72.573326
Jennings Avenue,41.21554,-73.17577
Stage Coach Road,41.907238,-72.66804
Plainfield Pike,41.68756,-71.84864
Blueberry Lane,41.47044,-73.156555
Griswold Road,41.67111,-72.64809
Brush Hill Road,41.80148,-73.22086
Borrup Road,41.928017,-72.59098
City Brook Road,41.49474,-73.033806
Winding Bridge Road,41.468044,-72.84246
Rockwood Lane Spr,41.056934,-73.63539
Henry Street,41.393307,-73.07112
Shore Drive,41.327835,-72.186806
West Lane,41.815876,-72.73142
Pequot Trail,41.27989,-72.40479
Pheasant Lane,41.844093,-72.812935
Winding Brook Lane,41.54341,-72.76242
East Wolcott Avenue,41.816746,-72.66017
Erika Circle,41.209892,-73.20017
Orchard Lane,41.25811,-73.49809
Quarry Brook,41.80842,-72.58242
Cove Avenue,41.095493,-73.40305
Hemlock Street,41.668385,-72.909454
Miller Street,41.55476,-73.020256
Pauline Street,41.38462,-71.83632
Twin Lakes Road,42.03527,-73.40848
Avon Court,41.465515,-73.03642
North Sawyer Hill Road,41.658894,-73.3792
Monroe Street,41.312504,-72.90096
Haughton Road,41.56045,-72.16433
Ansonia Derby Expy,41.494843,-73.05115
Heritage Drive,41.415554,-73.50772
Tomlinson Avenue,41.664307,-72.856964
Lindenwoods Road,41.136707,-73.42316
Griffen Road,41.710632,-73.03239
Pickney Avenue,41.655888,-72.85447
Glenville Road,41.03392,-73.643776
Beaver Head Road,41.384533,-72.73331
Juniper Drive,41.972355,-72.81944
Brockett Farm Road,41.346188,-72.83182
Paster Road,41.498287,-72.03064
Tower Parkway,41.3131,-72.930565
Townsend Avenue,41.271835,-72.89464
Jackie Lane,41.11912,-73.36626
Cider Mill Road,41.686146,-72.56771
Danforth Lane,41.636616,-72.68982
Ojala Road,41.929043,-72.03398
Beech Street,41.345875,-73.09731
Valli Drive,41.57628,-72.48515
Quad Hill Road,41.8307,-72.82261
Glenn Lane,41.71999,-72.76019
Hereford Drive,41.96171,-72.04404
Spencer Hill Road,41.94549,-73.07039
Ann Avenue,41.510456,-72.09232
Notch Hill Road,41.311367,-72.74537
Miner Drive,41.48011,-72.37806
Sunshine Avenue,41.047375,-73.57836
Sunset Ter,41.35492,-72.40176
State Highway 635,41.367836,-72.10293
Windswept Lane,41.72374,-72.88954
Grove Ter,41.276077,-72.485405
Joseph Lane,41.563,-72.261826
Argyle Road,41.50179,-72.92448
Michele Drive,41.655567,-72.62839
Wilbur Cross Highway,41.61267,-72.7476
Pasture Trail,41.676697,-72.6682
Priv Drive,41.62358,-72.05566
Hamilton Drive,41.448185,-73.47035
Wyndemere Court,41.842846,-72.55117
Lynne Ter,41.275795,-73.1024
Bradford Walk,41.71539,-72.77601
Ridge Cmn,41.181488,-73.32627
Nicholas Drive,41.321304,-72.83993
Vine Lane,41.297005,-73.49068
Juniper Drive,41.50709,-73.43472
Burrows Street,41.355515,-71.97548
Cooper Street,41.76924,-72.53585
North Road,41.70448,-72.16225
Bridle Path Lane,41.406513,-73.052704
Elm Street Exd,41.658012,-72.67971
Regan Street,41.866127,-72.46721
Primer Road,41.75747,-72.540054
Grasmere Avenue,41.15431,-73.23959
Thirsty Lake Road,41.313053,-72.697914
Baker Avenue,41.35236,-72.0778
Harstrom Place,41.066105,-73.44202
Carlton Street,41.43881,-73.45107
Echo Lane South,41.532974,-73.48174
Street Andrews Drive,41.47352,-73.10285
Cambridge Drive,41.42125,-73.42413
Evergreen Lane,41.58918,-73.47387
Hope Street,41.32407,-72.197624
Pinewood Road,41.151005,-73.54202
Heritage Drive,41.53153,-73.191
Barnyard Road,41.64101,-72.65083
Woodmere Road,41.065414,-73.55204
State Forest Road,41.601093,-71.8841
Hillview Drive West,41.45422,-73.52989
Meggat Park,41.71658,-72.655106
Justin Lane,41.69664,-72.6917
3Rd,41.53682,-72.37489
Barnes Road,41.480232,-72.78036
Otto Drive,41.7788,-73.073616
Joseph Street,41.666042,-72.9114
Hallsey Lane,41.389706,-73.04845
North Road,41.408955,-73.38814
Fisher Court,41.293964,-73.13209
Cromwell Avenue,41.64791,-72.67793
Selleck Street,41.041348,-73.560524
Chandler Drive,41.506363,-72.977936
Muir Lane,41.526264,-73.415016
Cranberry Lane,41.28068,-73.04928
Valley Drive,41.567066,-72.68177
Fairgate Drive,41.05089,-73.55199
Benjamin Lane,41.445705,-72.368256
Smith Pond Road,41.63274,-73.12349
Cove Hill Road,41.33898,-72.391136
Knollcrest Drive,41.443806,-73.38475
Cedar Swamp Road,41.83148,-72.40096
Spring Hill Road,41.29694,-73.23434
Tolland Street,41.782856,-72.607956
Clapboard Ridge Road,41.07088,-73.62301
West Street,41.281387,-72.35882
Reginald Street,41.02488,-73.578735
Logging Trail Road,41.434303,-73.42217
Old Fire Road,41.29249,-73.21921
Butternut Place,41.118362,-73.57681
Wilbur Cross Highway,41.998386,-72.16624
Anchorage Drive,41.219383,-73.04785
Copper Square Drive,41.417667,-73.38537
Fairway Drive,41.426437,-72.810234
Hamilton Heights Drive,41.76949,-72.72236
Street Thomas Cemetery Street,41.680656,-73.059845
Elm Street,41.210587,-73.05424
Cree Road,41.73651,-72.63674
Lead Mine Brook Road,41.79239,-73.06548
Storrs Road,41.793682,-72.23856
Everett Street,41.199158,-73.213036
Crestwood Road,41.440224,-73.44496
Greystone,41.30838,-73.118004
Lee Avenue,41.387886,-73.47029
Basket Shop Road,41.687237,-72.351845
Winthrop Court,41.228203,-73.05994
Bailey Avenue Exd,41.565838,-72.79493
Juniper Road,41.88071,-72.67196
Dibble Hollow Lane,41.916164,-72.634514
Bennington Drive,41.199474,-73.27587
Noor Drive,41.820236,-72.40333
Kenilworth Drive West,41.04168,-73.51194
Althea Street,41.533543,-73.03624
Currier Place,41.532017,-72.92842
Old West Thompson Road No 1,41.947308,-71.89282
I 84,41.68972,-72.795494
Denison Avenue,41.335297,-71.90411
Colman Street,41.358295,-72.11447
Adams Road,41.25644,-73.29125
Pasay Road,41.987946,-71.87562
South Anguilla Road,41.372272,-71.87157
Winesap Circle,41.673286,-72.65314
Griswold Street,41.30157,-72.235275
Arthur Court,41.31582,-72.84441
Us Highway 1,41.3631,-72.071526
Pine Street,41.668774,-72.90697
Dauria Drive,41.36262,-73.10922
Driftway,40.996136,-73.65497
Saint Michaels Avenue,41.19361,-73.15112
Briarwood Drive,41.41091,-73.055565
Parkview Road,41.05754,-73.43431
Sky Top Road,41.34437,-73.51029
Dickinson Road,41.438313,-72.51034
Cedar Cliff Road,41.015564,-73.58461
Arrow Head Drive,41.962982,-71.82279
Giddings Street,41.73408,-72.7101
Matilda Place,41.15836,-73.26459
Bristol Avenue,41.457146,-72.82815
Liberty Street,41.50567,-73.04102
Bishop Lane,41.771027,-72.81883
Pinney Hill Exd,41.850773,-72.30172
Monroe Street,41.19653,-73.08388
Fairbanks Street,41.19394,-73.15907
Grannis Road,41.30378,-72.8615
Midway Oval,41.34472,-72.02483
Quarry Hill Road,41.47441,-72.50946
Canaan Street,41.801224,-72.70553
Arlington Hts,41.55175,-72.08802
Dry River Court,41.294247,-73.37733
Cherokee Drive,41.465794,-73.35665
Little Harbor Road,41.26062,-72.72172
Hemlock Drive,41.310955,-72.760956
Van Cedarfield Road,41.56979,-72.35849
Flirtation Drive,41.37767,-73.52311
Peach Orchard Road,41.523537,-73.01474
Hilltop Drive,41.317394,-72.81826
Valley View Court,41.58407,-72.85106
Edgewood Court,41.868046,-72.82378
Prince Hill Road,41.793415,-71.935
Hollandale Road,41.444412,-73.47096
York Street,41.28792,-72.68949
Us Highway 1,41.166073,-73.23461
Hart Street,41.715572,-72.65119
Honey Hill Road,41.430687,-72.37736
Chester Street,41.356083,-72.93451
John Street,41.27108,-73.224976
Greenwood Drive,41.502457,-73.20454
North Plains Highway,41.472332,-72.819824
Valentine Street,41.46838,-73.017715
Evans Lane,41.283684,-72.39833
Smith Road,41.943604,-72.03215
Pennsylvania Avenue,41.30463,-73.18144
Pond Factory Road,42.01807,-72.02917
Meadow Street,41.339478,-73.087364
Leeds Lane,41.109062,-73.50031
Wibling Road,41.375397,-73.475105
James Street,41.81637,-71.88185
Worthington Point Road,41.583298,-72.7667
Ridge Road,41.38476,-73.08665
Claudia Avenue,41.80126,-71.90103
Appleton Street,41.577976,-73.033966
Toby Hill Road,41.332455,-72.45199
Yankee Expy,41.408157,-73.436264
Robidoux Drive,41.694527,-72.87273
Cottage Drive,41.550655,-72.81834
Green Acres Drive,41.284695,-72.63472
Dupreay Road,41.50901,-72.98985
Bridge Street,41.59623,-72.049774
Notch Road Exd,41.788235,-72.44478
Hoerle Boulevard West,41.81598,-73.13542
Hollywood Avenue,41.138733,-73.47762
Sunburst Road,41.219925,-73.223495
Sullivan Farm,41.524956,-73.43242
Litchfield Place,41.66349,-72.65907
Torringford Street,41.800034,-73.08662
Hulse Street,41.30791,-72.884155
Grand Boulevard,41.87006,-72.475
Goldman Road,41.281033,-72.98634
Common Drive,41.42402,-73.33862
Bristol Road,41.920677,-72.65728
Vine Drive,41.813828,-72.45926
Richard Brown Drive,41.491596,-72.10726
Court Street,41.6665,-72.78348
Street Andrews Place,41.521233,-72.88237
Lewelyn Road,41.043995,-73.50914
Gleason Street,41.807877,-72.517
Windfall Lane,41.35615,-72.20654
Killingworth Road,41.45638,-72.55752
Pine View Drive,41.832436,-72.45283
South Frontage Road,41.83251,-72.46251
Hancock Drive,41.373928,-71.97503
Fairchild Street,41.48055,-73.0589
Turnberry Road,41.428333,-72.75715
Heritage Boulevard,41.587456,-72.70262
Roosevelt Drive,41.35319,-73.131134
Oak Lane,41.022835,-73.57234
Chimney Rock Road,41.7513,-73.446205
Round Table Road,41.604183,-73.379135
Lois Drive,41.34565,-73.00492
Francis Place,41.532104,-72.077965
Barnum Road,41.459545,-73.49178
Rasher Avenue,41.393116,-72.08101
Center Road,41.874165,-72.34464
Abbey Lane,41.706287,-72.935135
Daleville School Road,41.852818,-72.23081
Race Street,41.679173,-72.94893
Reynolds Road,41.966568,-71.99363
Kenosia Avenue,41.379124,-73.493454
Spring Lane,41.22191,-73.067665
Raphael Way,41.143295,-73.35116
Chestnut Street,41.527657,-72.07457
Beard Drive,41.570194,-73.40285
Ivy Court,41.472538,-73.41335
Maple Street,41.683746,-72.663666
Grove Street,41.156757,-73.12629
Rich Road Exd,42.0159,-71.85534
Surrey Drive,41.548832,-72.83963
Open Gate Lane,41.147404,-73.277695
Woodmont Avenue,41.21457,-73.21465
Boylston Street,41.669903,-72.74794
Thomas Street,41.331486,-73.07404
South Trail,41.07059,-73.459015
Salem Road,41.779213,-72.55462
Westridge Circle,41.346214,-72.20699
Fairview Lane,41.220657,-73.43119
Skip Lane,41.736794,-72.9271
Aspetuck Falls,41.19544,-73.3364
Maplewood Drive,41.401318,-73.5188
Washington Avenue,41.418324,-73.28067
Lake Avenue,41.03334,-73.629005
Randall Circle,41.867794,-72.63111
Deer Hill Lane,41.818672,-72.34707
Pauline Court,41.450706,-72.781105
Iroquois Lane,41.255184,-73.1084
Church Street,41.680225,-72.99755
Bryants Brook Road,41.202034,-73.42195
The Ridge,41.724022,-72.691895
Hattertown Road,41.363564,-73.33001
Bernhard Road,41.334824,-72.87236
Roxbury Road,41.579506,-72.90705
Windermere Village Road,41.872356,-72.47567
Connecticut Avenue,41.101322,-73.436905
Split Rock Drive,41.532536,-73.00244
Sylvan Court,41.222767,-73.03873
Main Street,41.287804,-73.2367
Great Hollow Road,41.529854,-73.21845
New Canaan Avenue,41.126213,-73.4295
Jonathon Road,41.843037,-72.47732
Autumn Lane,41.688908,-72.887474
West Street,41.28251,-72.37221
Carroll Road,41.76616,-72.64773
Rhode Island Avenue,41.16117,-73.23773
Nells Road,41.191525,-73.098236
Ivy Drive,41.808216,-72.47703
Lincoln Drive,41.43998,-72.82585
Hickory Hill Drive South,41.399277,-72.44572
Fernwood Street,41.66797,-71.89935
Hazelhurst Avenue,41.59453,-73.08842
Old Sandy Beach Road,41.931126,-72.3607
Vandy Drive,41.582745,-71.96026
Crestwood Drive,41.306965,-72.81799
Silver City Road,41.45609,-73.32799
Doratzak Road,41.934853,-72.23928
Glover Avenue,41.410564,-73.30149
Yankee Peddler Path,41.28693,-72.59336
Alexander Road,41.501087,-72.32855
Erie Road,41.46543,-73.533844
Candlewood Acres Road,41.470287,-73.42752
Devin Way,41.84418,-72.67356
Midway Avenue,41.20306,-73.08285
Cornell Street,41.20406,-73.21284
Martha Place,41.211193,-73.22689
Stone Road,41.745224,-72.938736
Orcutt Drive,41.32121,-72.64653
Camp Ingersol Road,41.57352,-72.59524
Crest Road,41.330795,-72.37132
Regent Street,41.106297,-73.40023
Gill Street,41.577038,-72.34099
Eagle Rock Road,41.42218,-73.28363
State Highway 203,41.723564,-72.16298
Lyman Road,41.596737,-73.0036
D Street,41.34174,-72.050415
Oxford Drive,41.28058,-73.18371
Brown Hill Road,42.032818,-72.50257
Fairchild Road,41.54894,-72.62059
D Arcangelo Drive,41.482525,-73.37593
Kings Court,41.94179,-72.6002
Nottingham Court,41.43463,-72.07102
Elm Street,41.581684,-73.098404
Sycamore Drive,41.808933,-73.080444
Rolocut Road,41.936127,-72.56611
Elvira Hts,41.924667,-71.8415
Ben Merrill Road,41.326317,-72.534515
Lawton Street,41.791416,-73.12039
Carolyn Drive,41.71877,-72.42805
Linda Lane,41.14647,-73.3227
Birch Street,41.2444,-73.21648
Cherry Hill Road,41.363327,-72.935555
Popple Bridge Road,41.570763,-71.90064
Victory Drive,41.33597,-72.97097
Miller Street,41.569267,-72.652145
North Main Street,41.72481,-73.47704
Freestone Avenue,41.62865,-72.65252
Beach Road Exd,41.270977,-72.49264
Coit Street,41.52531,-72.0889
Library Place,41.3292,-72.76507
Chestnut Street,41.349632,-72.44463
Allen Street,41.50242,-73.07565
Access Road,41.255444,-72.98394
Hagen Road,41.47822,-72.27035
Woodside Drive,41.67812,-73.001114
Abraham Ter,41.98135,-72.66056
Evelyn Drive,41.509197,-73.0896
Piney Branch Road,41.332108,-72.43883
Cornwall Avenue,41.50293,-72.939705
Dividend Road,41.652157,-72.63413
Braintree Drive,41.782913,-72.75212
Hillside Road,41.809258,-72.25783
Dogwood Road,41.377834,-72.88876
Val Court,41.56591,-72.97907
State Highway 189,41.928474,-72.77033
Candlemaker,41.8656,-72.639084
Catherine Street,41.186245,-73.19686
Niblick Lane,41.458183,-73.103935
Avondale Road,41.791817,-72.76977
Birchwood Drive,41.399044,-72.80192
Beechwood Drive,41.47368,-72.80754
Woodbine Street,41.661766,-72.795654
Goodhill Road,41.60175,-73.40905
Meadoway,41.477615,-73.46329
Locust Drive,41.281956,-73.01193
Matson Rdg,41.34844,-72.321724
Bryant Lane,41.370056,-73.158905
Ledgerock,41.283546,-72.75244
Kiely Lane,41.33465,-73.07052
Terrace Avenue,41.310867,-72.208565
Summerfield Street,41.464607,-73.02841
Lewis Drive,41.58582,-73.095505
Dallas Ter,41.556812,-73.01136
Laurie Lane,41.412914,-73.086395
Laurel Lane,41.8121,-72.16654
Driftwood Lane,41.320206,-72.70348
Di Nunzio Road,41.60269,-73.07494
Lake View Lane,41.85701,-71.908005
Warner Pt,41.51813,-73.43754
Nolan Circle,41.807972,-72.52761
Timber Mill Road,41.12366,-73.584366
Robin Lane,41.43151,-71.97839
Howe Court,41.305668,-72.85248
Woodway Lane,41.178474,-73.386375
North Street,41.64614,-71.9503
Waranoke Road,41.7771,-72.49893
Side Hill Road,41.526775,-72.84964
Brookview Place,41.562813,-72.8986
Ashton Drive,41.042366,-73.64884
Links Way,41.460903,-73.10907
Canterbury Road,41.768753,-71.95479
Pond Edge Road,41.116817,-73.34766
Sheehan Road,41.71234,-73.35753
Barberry Lane,41.27295,-72.57473
Prospect Road,41.27169,-72.8739
Caldwell Drive,41.5661,-73.424324
Woodbury Road,41.61644,-73.29446
Hayes Road,41.902588,-72.7687
Tall Timber Road,41.30108,-72.99014
Orchard Road,41.72065,-72.772415
Prospect Street,41.71669,-72.21761
Park Crofters Lane,41.267548,-72.38519
Mohawk Drive,41.242577,-73.25984
Jessica Drive,41.855278,-72.50118
Judith Drive,41.760414,-72.533485
Pratt Street,41.662563,-72.63446
Hermance Road,41.900333,-72.99286
Alders Bridge Road,41.390762,-72.56392
Maple Avenue,41.36826,-72.85329
Mansfield Street,41.378284,-73.42929
Walker Brook Road,41.643635,-73.365
Kinney Hollow Road,41.975464,-72.15313
Oakdale Road,41.46011,-72.1455
Murtagh Road,41.885025,-73.469246
Hoyt Lane,41.302345,-72.735
Prospect Avenue,41.287907,-72.893936
Lancey Street,41.384014,-73.433266
Walnut Street,41.681347,-72.93803
Frost Street,41.285942,-72.892525
Old Hall Road,41.9449,-71.983864
South Frontage Road,41.369522,-72.11928
Village View Ter,41.521248,-72.83823
Walnut Hill Road,41.30249,-73.02404
Park Street,41.607998,-71.97532
Winsted Street,41.040207,-73.55971
Old Newtown Road,41.405167,-73.42176
Blackfoot Court,41.304543,-72.69434
Mcdermott Street,41.394035,-73.443306
Dump Road,41.63932,-72.183945
Maple Avenue,41.458435,-72.82958
Woodside Way,41.703342,-72.939705
Melissa Court,41.50856,-73.05547
Umpawaug Road,41.298412,-73.42113
Peachtree Lane,41.27242,-73.09747
Olde Roberts Street,41.77271,-72.608894
Lost Acre Trail,41.518864,-73.51545
Ranney Road,41.59385,-72.650925
Prospect Hill Road,41.91557,-72.612366
Robert Street,41.59655,-72.62639
State Highway 641,41.36333,-72.104385
Tunxis Hill Road,41.176655,-73.22964
Cottonwood Road,41.677513,-72.70205
Maupas Road North,41.348843,-72.69071
Hitfield Road,41.393925,-73.27404
Southview Street,41.487858,-73.05914
Allison Drive,41.290775,-72.634415
Parker Street,41.587746,-73.048485
Maloney Court,41.918503,-73.05278
East Street,41.60129,-72.843544
Birge Road,41.691357,-72.945786
King Court,41.747837,-72.63995
Old Belden Hill Court,41.15824,-73.42694
Buchanan Drive,41.35669,-72.11803
Castlewood Road,41.751976,-72.760056
Forty Acre Mountain Road,41.45195,-73.43077
Edgewater Drive,41.76728,-72.32012
River Lane,41.390923,-72.42762
Cold Spring Drive,41.834568,-72.47262
State Highway 160,41.658184,-72.67845
Beman Lane,41.891506,-72.747375
Margaret Circle,41.902023,-71.9331
Connecticut Avenue,41.18088,-73.16402
Whitaker Avenue,41.51174,-72.07344
Grove Street,41.075558,-73.47301
Suffield Court,41.540844,-72.85372
Stamford Drive,41.72262,-72.75331
Anchorage Road,41.80909,-72.42298
Sheldon Street,41.76048,-72.66985
Stony Brook Drive,41.67978,-72.45118
June Avenue South,42.02358,-71.83575
Castleman Drive,41.606285,-72.8921
Leclair Street,41.580917,-73.085434
Maple Court,41.382977,-72.132805
Fenwick Road,41.794025,-72.50158
Milford Parkway,41.240944,-73.07717
Berry Road,41.510532,-73.33211
Albert Street,41.50445,-73.04305
Myrock Avenue,41.337822,-72.11549
Knoll Street,41.543316,-73.01142
Woodside Circle,41.862278,-72.828705
Ardmore Street,41.20687,-73.2244
Ashland Street,41.725845,-72.20493
Farmington Avenue,41.692238,-72.91835
Bunnell Avenue,41.222363,-73.14076
Dowd Pswy,41.685596,-73.22889
Pembroke Ter,41.432472,-73.471535
Madison Street,41.6568,-72.78667
Simcka Drive,41.815586,-72.58742
Silver Street,41.136448,-73.42736
Kelly,41.39133,-71.8474
Hemlock Court,41.6057,-72.68579
Stratton Brook Road,41.849724,-72.81303
Pumpkin Hill Road,41.830143,-72.12677
Walnut Ridge Lane,41.08693,-73.54951
Kennedy Road,41.737663,-72.61115
Cedar Street Crystal Lake,41.939888,-72.37923
Valentine Circle,41.68142,-72.7255
East Main Street,41.671448,-72.770195
Ronald Court,41.52385,-72.0876
Rockview Circle,41.340343,-73.24781
Oxbow Lane,41.36214,-73.013176
Lake Road,41.529526,-72.218285
Tyler Avenue,41.66411,-72.84902
Autumn Ridge Road,41.51303,-73.032166
Brainard Avenue,41.551014,-72.65719
West Hill Road,41.87854,-72.99526
Tosun Road Exd,41.57523,-72.99589
Frances Ter,41.221905,-73.12493
Stepstone Hill Road,41.319317,-72.69117
Laurie Lane,41.284283,-73.026344
Primrose Lane,41.20682,-73.259
Oak Forest Drive,41.797325,-72.539215
Lindsley Drive,41.604633,-72.96008
Hamill Lane,41.981678,-73.00317
Warnock Drive,41.16858,-73.349594
Bliss Memorial Drive,41.745228,-72.881874
Deforest Street,41.602802,-73.12242
Debbie Lane,41.508896,-73.01693
Westwood Drive,41.548794,-73.10799
Talias Trail,41.5813,-72.687996
Maryland Street,41.15933,-73.23847
State Highway 263,41.91062,-73.125465
Stony Hill Road,41.274662,-73.45544
Stillmeadow Circle,41.33761,-73.26085
Bates Drive,41.468494,-72.90982
Palmer Island,41.030235,-73.57165
Hopewell Street,41.77971,-72.5926
Ridgewood Court,41.396835,-72.885956
Church Street,41.29555,-73.14697
Burnham Hollow Road,41.787586,-72.8586
Alexander Road,41.833187,-72.68809
Common Way Drive,41.78967,-71.94606
Sunset Ridge Drive,41.769863,-72.59254
Boulderol Road,41.1667,-73.57198
Town Line Road Exd,41.93332,-72.21324
Kensington Road,41.624012,-72.76968
Brentford Berwick,41.40674,-71.972275
Cheshire Street,41.536854,-72.866455
Watercliff Circle,41.79086,-72.77585
Scard Road East,41.438934,-72.75437
Woodside Drive,41.48633,-73.01731
Lewis Street,41.758694,-72.52011
Bleeker Circle,41.3625,-72.828964
Juniper Way,41.784767,-71.908585
Jeep Trail,41.93467,-72.29147
Diana Drive,41.695686,-72.885925
Mark Lane,41.80523,-72.51007
Green Briar Road,41.52682,-72.10954
Wiltshire Place,41.75397,-72.832436
State Highway 154,41.387287,-72.44554
